"state","district","market","commodity","variety","arrival_date","min_price","max_price","modal_price"
"Himachal Pradesh","Bilaspur","Bilaspur","Green Chilli","Other","19/04/2021","4000","5500","5200"
"Himachal Pradesh","Bilaspur","Bilaspur","Mango","Safeda","19/04/2021","5500","8000","6800"
"Himachal Pradesh","Bilaspur","Bilaspur","Onion","Other","19/04/2021","1500","2000","1600"
"Himachal Pradesh","Bilaspur","Bilaspur","Papaya","Other","19/04/2021","3400","4000","3600"
"Himachal Pradesh","Bilaspur","Bilaspur","Peas cod","Other","19/04/2021","4500","5800","5200"
"Himachal Pradesh","Bilaspur","Bilaspur","Pomegranate","Other","19/04/2021","10000","14000","12000"
"Himachal Pradesh","Bilaspur","Bilaspur","Raddish","Other","19/04/2021","1000","1400","1200"
"Himachal Pradesh","Bilaspur","Bilaspur","Spinach","Other","19/04/2021","1000","1500","1200"
"Himachal Pradesh","Bilaspur","Bilaspur","Water Melon","Other","19/04/2021","1600","2200","1800"
"Himachal Pradesh","Chamba","Chamba","Banana","Other","19/04/2021","3300","3500","3400"
"Himachal Pradesh","Chamba","Chamba","Bhindi(Ladies Finger)","Bhindi","19/04/2021","4000","4500","4250"
"Himachal Pradesh","Chamba","Chamba","Bottle gourd","Other","19/04/2021","1800","2000","1900"
"Himachal Pradesh","Chamba","Chamba","Brinjal","Other","19/04/2021","1600","2000","1800"
"Himachal Pradesh","Chamba","Chamba","Cabbage","Other","19/04/2021","800","1000","900"
"Himachal Pradesh","Chamba","Chamba","Capsicum","Other","19/04/2021","2500","3000","2750"
"Himachal Pradesh","Chamba","Chamba","Carrot","Other","19/04/2021","3300","3500","3400"
"Himachal Pradesh","Chamba","Chamba","Cucumbar(Kheera)","Other","19/04/2021","1500","2000","1750"
"Himachal Pradesh","Chamba","Chamba","French Beans (Frasbean)","Other","19/04/2021","3000","3500","3250"
"Himachal Pradesh","Chamba","Chamba","Ginger(Green)","Other","19/04/2021","4000","5000","4500"
"Himachal Pradesh","Chamba","Chamba","Green Chilli","Other","19/04/2021","4000","4500","4250"
"Himachal Pradesh","Chamba","Chamba","Karbuja(Musk Melon)","Other","19/04/2021","4000","4500","4250"
"Himachal Pradesh","Chamba","Chamba","Papaya","Other","19/04/2021","4000","4500","4250"
"Himachal Pradesh","Chamba","Chamba","Potato","Other","19/04/2021","1000","1500","1250"
"Himachal Pradesh","Chamba","Chamba","Raddish","Other","19/04/2021","1400","1600","1500"
"Himachal Pradesh","Chamba","Chamba","Spinach","Other","19/04/2021","1300","1500","1400"
"Himachal Pradesh","Chamba","Chamba","Tomato","Other","19/04/2021","2400","2600","2500"
"Himachal Pradesh","Chamba","Chamba","Water Melon","Other","19/04/2021","2000","2500","2250"
"Himachal Pradesh","Hamirpur","Hamirpur","Apple","Royal Delicious","19/04/2021","14000","15000","14500"
"Himachal Pradesh","Hamirpur","Hamirpur","Banana","Other","19/04/2021","2700","2800","2750"
"Himachal Pradesh","Hamirpur","Hamirpur","Bhindi(Ladies Finger)","Other","19/04/2021","4000","4300","4150"
"Himachal Pradesh","Hamirpur","Hamirpur","Bitter gourd","Other","19/04/2021","4500","5000","4750"
"Himachal Pradesh","Hamirpur","Hamirpur","Bottle gourd","Other","19/04/2021","1700","1800","1750"
"Himachal Pradesh","Hamirpur","Hamirpur","Brinjal","Other","19/04/2021","1500","2000","1750"
"Himachal Pradesh","Hamirpur","Hamirpur","Cabbage","Other","19/04/2021","700","1000","850"
"Himachal Pradesh","Hamirpur","Hamirpur","Capsicum","Other","19/04/2021","1600","1800","1700"
"Himachal Pradesh","Hamirpur","Hamirpur","Carrot","Other","19/04/2021","2200","2400","2300"
"Himachal Pradesh","Hamirpur","Hamirpur","Cauliflower","Other","19/04/2021","1800","2200","2000"
"Himachal Pradesh","Hamirpur","Hamirpur","Chikoos(Sapota)","Other","19/04/2021","5000","5500","5250"
"Himachal Pradesh","Hamirpur","Hamirpur","Cucumbar(Kheera)","Other","19/04/2021","1600","1800","1700"
"Himachal Pradesh","Hamirpur","Hamirpur","French Beans (Frasbean)","Other","19/04/2021","3000","3200","3100"
"Himachal Pradesh","Hamirpur","Hamirpur","Garlic","Garlic","19/04/2021","5500","6000","5750"
"Himachal Pradesh","Hamirpur","Hamirpur","Ginger(Green)","Other","19/04/2021","4000","4000","4000"
"Himachal Pradesh","Hamirpur","Hamirpur","Grapes","Green","19/04/2021","6500","7500","7000"
"Himachal Pradesh","Hamirpur","Hamirpur","Green Chilli","Other","19/04/2021","3000","3500","3250"
"Himachal Pradesh","Hamirpur","Hamirpur","Guava","Other","19/04/2021","9000","9500","9250"
"Himachal Pradesh","Hamirpur","Hamirpur","Karbuja(Musk Melon)","Other","19/04/2021","3200","3300","3300"
"Himachal Pradesh","Hamirpur","Hamirpur","Lemon","Other","19/04/2021","9000","9500","9250"
"Himachal Pradesh","Hamirpur","Hamirpur","Mango","Safeda","19/04/2021","6500","7000","6750"
"Himachal Pradesh","Hamirpur","Hamirpur","Mousambi(Sweet Lime)","Other","19/04/2021","7000","8000","7500"
"Himachal Pradesh","Hamirpur","Hamirpur","Onion","Other","19/04/2021","1700","2000","1850"
"Himachal Pradesh","Hamirpur","Hamirpur","Papaya","Other","19/04/2021","3700","3750","3750"
"Himachal Pradesh","Hamirpur","Hamirpur","Peas Wet","Other","19/04/2021","6000","6500","6250"
"Himachal Pradesh","Hamirpur","Hamirpur","Pomegranate","Other","19/04/2021","10500","11000","11000"
"Himachal Pradesh","Hamirpur","Hamirpur","Potato","Desi","19/04/2021","900","1000","950"
"Himachal Pradesh","Hamirpur","Hamirpur","Raddish","Other","19/04/2021","1700","1800","1750"
"Himachal Pradesh","Hamirpur","Hamirpur","Spinach","Other","19/04/2021","2000","2000","2000"
"Himachal Pradesh","Hamirpur","Hamirpur","Squash(Chappal Kadoo)","Other","19/04/2021","1200","1300","1250"
"Himachal Pradesh","Hamirpur","Hamirpur","Tomato","Other","19/04/2021","2200","2400","2300"
"Himachal Pradesh","Hamirpur","Hamirpur","Water Melon","Other","19/04/2021","2000","2200","2100"
"Himachal Pradesh","Hamirpur","Hamirpur(Nadaun)","Banana","Other","19/04/2021","2700","2800","2750"
"Himachal Pradesh","Hamirpur","Hamirpur(Nadaun)","Bhindi(Ladies Finger)","Other","19/04/2021","4000","4200","4100"
"Himachal Pradesh","Hamirpur","Hamirpur(Nadaun)","Bottle gourd","Other","19/04/2021","1600","1800","1700"
"Himachal Pradesh","Hamirpur","Hamirpur(Nadaun)","Brinjal","Other","19/04/2021","1500","2000","1800"
"Himachal Pradesh","Hamirpur","Hamirpur(Nadaun)","Cabbage","Other","19/04/2021","800","1000","900"
"Himachal Pradesh","Hamirpur","Hamirpur(Nadaun)","Capsicum","Other","19/04/2021","1600","1800","1700"
"Himachal Pradesh","Hamirpur","Hamirpur(Nadaun)","Cauliflower","Other","19/04/2021","2000","2000","2000"
"Himachal Pradesh","Hamirpur","Hamirpur(Nadaun)","Cucumbar(Kheera)","Other","19/04/2021","1600","1800","1700"
"Himachal Pradesh","Hamirpur","Hamirpur(Nadaun)","Grapes","Other","19/04/2021","6500","7500","7000"
"Himachal Pradesh","Hamirpur","Hamirpur(Nadaun)","Mango","Safeda","19/04/2021","6500","7000","6750"
"Himachal Pradesh","Hamirpur","Hamirpur(Nadaun)","Mousambi(Sweet Lime)","Other","19/04/2021","7000","8000","7500"
"Himachal Pradesh","Hamirpur","Hamirpur(Nadaun)","Onion","Other","19/04/2021","1800","2000","1900"
"Himachal Pradesh","Hamirpur","Hamirpur(Nadaun)","Papaya","Other","19/04/2021","3700","3700","3700"
"Himachal Pradesh","Hamirpur","Hamirpur(Nadaun)","Pomegranate","Other","19/04/2021","10500","11000","11000"
"Himachal Pradesh","Hamirpur","Hamirpur(Nadaun)","Potato","Other","19/04/2021","900","1000","950"
"Himachal Pradesh","Hamirpur","Hamirpur(Nadaun)","Pumpkin","Other","19/04/2021","1200","1400","1300"
"Himachal Pradesh","Hamirpur","Hamirpur(Nadaun)","Tomato","Other","19/04/2021","2200","2400","2300"
"Himachal Pradesh","Hamirpur","Hamirpur(Nadaun)","Water Melon","Other","19/04/2021","2000","2200","2100"
"Himachal Pradesh","Kangra","Kangra","Apple","Other","19/04/2021","10000","15000","12500"
"Himachal Pradesh","Kangra","Kangra","Banana","Other","19/04/2021","3000","4000","3500"
"Himachal Pradesh","Kangra","Kangra","Bhindi(Ladies Finger)","Other","19/04/2021","4000","4200","4100"
"Himachal Pradesh","Kangra","Kangra","Bitter gourd","Other","19/04/2021","3300","3400","3350"
"Himachal Pradesh","Kangra","Kangra","Bottle gourd","Other","19/04/2021","1600","1700","1650"
"Himachal Pradesh","Kangra","Kangra","Brinjal","Other","19/04/2021","1500","2000","1750"
"Himachal Pradesh","Kangra","Kangra","Cabbage","Other","19/04/2021","600","700","650"
"Himachal Pradesh","Kangra","Kangra","Capsicum","Other","19/04/2021","1600","1700","1650"
"Himachal Pradesh","Kangra","Kangra","Carrot","Other","19/04/2021","1800","2000","1900"
"Himachal Pradesh","Kangra","Kangra","Cauliflower","Other","19/04/2021","1500","2000","1750"
"Himachal Pradesh","Kangra","Kangra","Coriander(Leaves)","Other","19/04/2021","1500","2000","1750"
"Himachal Pradesh","Kangra","Kangra","Cucumbar(Kheera)","Other","19/04/2021","1800","1900","1850"
"Himachal Pradesh","Kangra","Kangra","French Beans (Frasbean)","Other","19/04/2021","3000","3200","3100"
"Himachal Pradesh","Kangra","Kangra","Ginger(Green)","Other","19/04/2021","4000","4200","4100"
"Himachal Pradesh","Kangra","Kangra","Grapes","Other","19/04/2021","5000","8000","6500"
"Himachal Pradesh","Kangra","Kangra","Green Chilli","Other","19/04/2021","3000","3200","3100"
"Himachal Pradesh","Kangra","Kangra","Karbuja(Musk Melon)","Other","19/04/2021","3000","3500","3250"
"Himachal Pradesh","Kangra","Kangra","Lemon","Other","19/04/2021","12000","13000","12500"
"Himachal Pradesh","Kangra","Kangra","Mango","Other","19/04/2021","5000","7000","6000"
"Himachal Pradesh","Kangra","Kangra","Mashrooms","Other","19/04/2021","14000","15000","14500"
"Himachal Pradesh","Kangra","Kangra","Mousambi(Sweet Lime)","Other","19/04/2021","7000","9000","8000"
"Himachal Pradesh","Kangra","Kangra","Onion","Other","19/04/2021","1600","1700","1650"
"Himachal Pradesh","Kangra","Kangra","Papaya","Other","19/04/2021","3000","4000","3500"
"Himachal Pradesh","Kangra","Kangra","Peas cod","Other","19/04/2021","5000","5500","5250"
"Himachal Pradesh","Kangra","Kangra","Pineapple","Other","19/04/2021","4000","4500","4250"
"Himachal Pradesh","Kangra","Kangra","Pomegranate","Other","19/04/2021","8000","10000","9000"
"Himachal Pradesh","Kangra","Kangra","Potato","Other","19/04/2021","800","900","850"
"Himachal Pradesh","Kangra","Kangra","Pumpkin","Other","19/04/2021","900","1000","950"
"Himachal Pradesh","Kangra","Kangra","Raddish","Other","19/04/2021","800","1000","900"
"Himachal Pradesh","Kangra","Kangra","Spinach","Other","19/04/2021","2000","2200","2100"
"Himachal Pradesh","Kangra","Kangra","Tomato","Other","19/04/2021","2500","3000","2750"
"Himachal Pradesh","Kangra","Kangra","Water Melon","Water Melon","19/04/2021","1800","2000","1900"
"Himachal Pradesh","Kangra","Kangra(Baijnath)","Apple","Apple","19/04/2021","13000","14000","14000"
"Himachal Pradesh","Kangra","Kangra(Baijnath)","Bhindi(Ladies Finger)","Bhindi","19/04/2021","3500","3500","3500"
"Himachal Pradesh","Kangra","Kangra(Baijnath)","Capsicum","Capsicum","19/04/2021","2000","2200","2200"
"Himachal Pradesh","Kangra","Kangra(Baijnath)","Carrot","Carrot","19/04/2021","1900","2000","2000"
"Himachal Pradesh","Kangra","Kangra(Baijnath)","Coriander(Leaves)","Coriander","19/04/2021","2000","2500","2500"
"Himachal Pradesh","Kangra","Kangra(Baijnath)","Cucumbar(Kheera)","Cucumbar","19/04/2021","2000","2000","2000"
"Himachal Pradesh","Kangra","Kangra(Baijnath)","Ginger(Green)","Green Ginger","19/04/2021","4000","4000","4000"
"Himachal Pradesh","Kangra","Kangra(Baijnath)","Grapes","Green","19/04/2021","8000","8000","8000"
"Himachal Pradesh","Kangra","Kangra(Baijnath)","Green Chilli","Green Chilly","19/04/2021","3000","4000","4000"
"Himachal Pradesh","Kangra","Kangra(Baijnath)","Lemon","Lemon","19/04/2021","11000","11000","11000"
"Himachal Pradesh","Kangra","Kangra(Baijnath)","Mango","Safeda","19/04/2021","6000","6000","6000"
"Himachal Pradesh","Kangra","Kangra(Baijnath)","Papaya","Other","19/04/2021","3500","3600","3500"
"Himachal Pradesh","Kangra","Kangra(Baijnath)","Peas Wet","Other","19/04/2021","5000","5500","5500"
"Himachal Pradesh","Kangra","Kangra(Baijnath)","Pumpkin","Other","19/04/2021","1200","1500","1300"
"Himachal Pradesh","Kangra","Kangra(Baijnath)","Water Melon","Other","19/04/2021","1900","2000","2000"
"Himachal Pradesh","Kullu","Bandrol","Peas Wet","Other","19/04/2021","3500","4300","3900"
"Himachal Pradesh","Solan","Solan","Apple","Apple","19/04/2021","4000","13000","6000"
"Himachal Pradesh","Solan","Solan","Banana","Other","19/04/2021","1700","2900","2400"
"Himachal Pradesh","Solan","Solan","Bhindi(Ladies Finger)","Other","19/04/2021","3000","3500","3200"
"Himachal Pradesh","Solan","Solan","Bitter gourd","Other","19/04/2021","3000","3500","3200"
"Himachal Pradesh","Solan","Solan","Bottle gourd","Other","19/04/2021","800","1200","1000"
"Himachal Pradesh","Solan","Solan","Brinjal","Other","19/04/2021","1000","1500","1200"
"Himachal Pradesh","Solan","Solan","Cabbage","Other","19/04/2021","500","600","600"
"Himachal Pradesh","Solan","Solan","Capsicum","Capsicum","19/04/2021","1200","1500","1400"
"Himachal Pradesh","Solan","Solan","Carrot","Other","19/04/2021","1200","2000","1500"
"Himachal Pradesh","Solan","Solan","Cauliflower","Other","19/04/2021","1000","1200","1000"
"Himachal Pradesh","Solan","Solan","Colacasia","Other","19/04/2021","3000","3200","3000"
"Himachal Pradesh","Solan","Solan","Coriander(Leaves)","Other","19/04/2021","2000","2500","2200"
"Himachal Pradesh","Solan","Solan","Cucumbar(Kheera)","Other","19/04/2021","1300","1800","1500"
"Himachal Pradesh","Solan","Solan","French Beans (Frasbean)","Other","19/04/2021","2500","3200","2800"
"Himachal Pradesh","Solan","Solan","Garlic","Other","19/04/2021","5000","6000","5500"
"Himachal Pradesh","Solan","Solan","Ginger(Green)","Other","19/04/2021","3500","4000","4000"
"Himachal Pradesh","Solan","Solan","Grapes","Other","19/04/2021","5000","9000","5500"
"Himachal Pradesh","Solan","Solan","Green Chilli","Other","19/04/2021","3000","3500","3200"
"Himachal Pradesh","Solan","Solan","Guava","Other","19/04/2021","6000","7000","6500"
"Himachal Pradesh","Solan","Solan","Karbuja(Musk Melon)","Other","19/04/2021","1500","1800","1600"
"Himachal Pradesh","Solan","Solan","Lemon","Other","19/04/2021","8000","12000","10000"
"Himachal Pradesh","Solan","Solan","Mashrooms","Other","19/04/2021","8000","10000","9000"
"Himachal Pradesh","Solan","Solan","Onion","Other","19/04/2021","1300","1400","1300"
"Himachal Pradesh","Solan","Solan","Papaya","Other","19/04/2021","3000","3500","3200"
"Himachal Pradesh","Solan","Solan","Peas cod","Other","19/04/2021","2500","5000","4200"
"Himachal Pradesh","Solan","Solan","Pineapple","Other","19/04/2021","3500","5500","5000"
"Himachal Pradesh","Solan","Solan","Pomegranate","Other","19/04/2021","6000","7000","6500"
"Himachal Pradesh","Solan","Solan","Potato","Other","19/04/2021","700","800","800"
"Himachal Pradesh","Solan","Solan","Pumpkin","Other","19/04/2021","800","1000","900"
"Himachal Pradesh","Solan","Solan","Raddish","Other","19/04/2021","1400","1600","1500"
"Himachal Pradesh","Solan","Solan","Spinach","Other","19/04/2021","800","1000","900"
"Himachal Pradesh","Solan","Solan","Tomato","Other","19/04/2021","1300","2300","2100"
"Himachal Pradesh","Solan","Solan","Water Melon","Other","19/04/2021","1500","1600","1600"
"Himachal Pradesh","Una","Una","Apple","Other","19/04/2021","10000","16000","13000"
"Himachal Pradesh","Una","Una","Bitter gourd","Bitter Gourd","19/04/2021","2500","3500","3000"
"Himachal Pradesh","Una","Una","Bottle gourd","Bottle Gourd","19/04/2021","1000","1600","1300"
"Himachal Pradesh","Una","Una","Cucumbar(Kheera)","Cucumbar","19/04/2021","1000","2000","1500"
"Himachal Pradesh","Una","Una","Grapes","Green","19/04/2021","5500","7000","6200"
"Jammu and Kashmir","Anantnag","Ashahipora (Anantnagh)","Brinjal","Other","19/04/2021","2200","2600","2400"
"Jammu and Kashmir","Anantnag","Ashahipora (Anantnagh)","Cabbage","Other","19/04/2021","800","1000","900"
"Jammu and Kashmir","Anantnag","Ashahipora (Anantnagh)","Capsicum","Other","19/04/2021","2500","2900","2700"
"Jammu and Kashmir","Anantnag","Ashahipora (Anantnagh)","Cauliflower","Other","19/04/2021","2000","2400","2200"
"Jammu and Kashmir","Anantnag","Ashahipora (Anantnagh)","Mango","Other","19/04/2021","5000","6000","5500"
"Jammu and Kashmir","Anantnag","Ashahipora (Anantnagh)","Tomato","Other","19/04/2021","2500","2900","2700"
"Jammu and Kashmir","Anantnag","Ashahipora (Anantnagh)","Water Melon","Water Melon","19/04/2021","2400","2600","2500"
"Jammu and Kashmir","Anantnag","Kulgam","Cabbage","Cabbage","19/04/2021","1100","1300","1200"
"Jammu and Kashmir","Anantnag","Kulgam","Pomegranate","Pomogranate","19/04/2021","9500","10500","10000"
"Jammu and Kashmir","Jammu","Akhnoor","Apple","Delicious","19/04/2021","9000","10000","9500"
"Jammu and Kashmir","Jammu","Akhnoor","Banana","Medium","19/04/2021","3000","3200","3100"
"Jammu and Kashmir","Jammu","Akhnoor","Bhindi(Ladies Finger)","Other","19/04/2021","3500","4000","3750"
"Jammu and Kashmir","Jammu","Akhnoor","Brinjal","Other","19/04/2021","2200","2600","2400"
"Jammu and Kashmir","Jammu","Akhnoor","Cabbage","Other","19/04/2021","700","900","800"
"Jammu and Kashmir","Jammu","Akhnoor","Capsicum","Other","19/04/2021","1200","1400","1300"
"Jammu and Kashmir","Jammu","Akhnoor","Carrot","Other","19/04/2021","1800","2200","2000"
"Jammu and Kashmir","Jammu","Akhnoor","Cauliflower","Other","19/04/2021","1800","2200","2000"
"Jammu and Kashmir","Jammu","Akhnoor","Cucumbar(Kheera)","Other","19/04/2021","1500","1600","1550"
"Jammu and Kashmir","Jammu","Akhnoor","Garlic","Average","19/04/2021","5500","6000","5750"
"Jammu and Kashmir","Jammu","Akhnoor","Ginger(Green)","Green Ginger","19/04/2021","3400","3600","3500"
"Jammu and Kashmir","Jammu","Akhnoor","Green Chilli","Other","19/04/2021","2400","2600","2500"
"Jammu and Kashmir","Jammu","Akhnoor","Indian Beans (Seam)","Other","19/04/2021","3000","3600","3300"
"Jammu and Kashmir","Jammu","Akhnoor","Knool Khol","Other","19/04/2021","1200","1400","1300"
"Jammu and Kashmir","Jammu","Akhnoor","Lemon","Other","19/04/2021","10000","10500","10250"
"Jammu and Kashmir","Jammu","Akhnoor","Mango","Safeda","19/04/2021","6000","6500","6250"
"Jammu and Kashmir","Jammu","Akhnoor","Orange","Nagpuri","19/04/2021","7500","10500","9000"
"Jammu and Kashmir","Jammu","Akhnoor","Papaya","Other","19/04/2021","3200","3600","3400"
"Jammu and Kashmir","Jammu","Akhnoor","Peas Wet","Other","19/04/2021","4800","5400","5100"
"Jammu and Kashmir","Jammu","Akhnoor","Pomegranate","Other","19/04/2021","11000","13000","12000"
"Jammu and Kashmir","Jammu","Akhnoor","Potato","Other","19/04/2021","800","1000","900"
"Jammu and Kashmir","Jammu","Akhnoor","Pumpkin","Other","19/04/2021","900","1000","950"
"Jammu and Kashmir","Jammu","Akhnoor","Raddish","Other","19/04/2021","900","1000","950"
"Jammu and Kashmir","Jammu","Akhnoor","Round gourd","Other","19/04/2021","1600","2000","1800"
"Jammu and Kashmir","Jammu","Akhnoor","Tomato","Other","19/04/2021","2400","2800","2600"
"Jammu and Kashmir","Jammu","Akhnoor","Water Melon","Other","19/04/2021","1800","2200","2000"
"Jammu and Kashmir","Jammu","Batote","Banana","Other","19/04/2021","3000","3400","3200"
"Jammu and Kashmir","Jammu","Batote","Bottle gourd","Other","19/04/2021","1800","2000","1900"
"Jammu and Kashmir","Jammu","Batote","Brinjal","Other","19/04/2021","2200","2600","2400"
"Jammu and Kashmir","Jammu","Batote","Cabbage","Other","19/04/2021","1000","1200","1100"
"Jammu and Kashmir","Jammu","Batote","Cucumbar(Kheera)","Other","19/04/2021","1800","2200","2000"
"Jammu and Kashmir","Jammu","Batote","Grapes","Other","19/04/2021","6500","7500","7000"
"Jammu and Kashmir","Jammu","Batote","Knool Khol","Other","19/04/2021","1400","1600","1500"
"Jammu and Kashmir","Jammu","Batote","Mango","Other","19/04/2021","7000","8000","7500"
